weight,horsepower,torque,transmission,body style,drive train,quarter mile,0-60
1727.0,380.0,398.0,2,6,1,16.2 s @ 103.1 mph,5.9
1782.0,517.0,569.0,2,6,1,12.7 s @ 114.0 mph,4.3
1588.0,286.0,390.0,2,6,1,,7.1
1695.0,517.0,570.0,1,6,1,12.6 s @ 112.3 mph,4.2
1855.0,455.0,570.0,1,3,1,12.9 s,4.4
1785.0,517.0,620.0,1,6,1,12.4 s @ 116.2 mph,4.1
1710.0,450.0,570.0,1,6,1,12.9 s,4.6
1936.0,340.0,489.0,2,3,1,15.6 s @ 93.0 mph,7.3
1780.0,435.0,556.0,1,6,1,13.1 s,4.7
1520.0,330.0,400.0,1,6,1,15.1 s @ 94.0 mph,6.7
1474.0,286.0,390.0,2,6,1,16.4 s,6.5
1565.0,282.0,390.0,1,6,1,,8.1
1353.0,270.0,345.0,1,6,1,,7.6
1257.0,357.0,447.0,1,6,1,,5.5
1361.0,306.0,366.0,1,6,1,,6.4
1270.0,306.0,366.0,1,6,1,14.0 s,6.2
1308.0,243.0,332.0,2,6,1,16.1 s,8.5
1351.0,180.0,238.0,1,6,1,17.7 s @ 83.0 mph,9.4
1179.0,142.0,241.0,1,6,1,,10.5
1760.0,510.0,675.0,2,6,1,12.0 s @ 121.1 mph,3.9
1739.0,573.0,620.0,2,6,1,11.9 s @ 121.0 mph,3.6
1416.0,300.0,362.0,1,3,1,14.0 s @ 113.1 mph,4.7
1910.0,350.0,700.0,2,0,2,14.5 s @ 110.0 mph,4.5
2549.0,620.0,800.0,2,0,2,12.1 s @ 117.0 mph,3.7
1585.0,350.0,700.0,2,5,1,,4.4
1480.0,213.0,450.0,1,5,1,15.2 s,6.5
1625.0,245.0,500.0,2,5,1,14.8 s,6.2
1409.0,244.0,320.0,2,5,1,,7.2
1552.0,333.0,470.0,1,5,1,14.8 s @ 110.0 mph,5.4
1500.0,331.0,500.0,1,6,1,,5.8
1500.0,331.0,500.0,1,6,1,,5.9
2191.0,507.0,700.0,2,5,2,12.8 s @ 111.2 mph,4.3
2180.0,540.0,729.0,2,5,1,12.7 s,4.3
2040.0,507.0,700.0,1,5,1,12.8 s @ 113.1 mph,4.3
1954.0,500.0,700.0,1,5,1,12.8 s @ 113.1 mph,4.5
1815.0,530.0,725.0,2,6,1,12.7 s @ 122.4 mph,4.2
1320.0,254.0,320.0,1,6,1,15.7 s @ 105.0 mph,5.6
1290.0,240.0,320.0,1,6,1,16.0 s @ 103.8 mph,5.9
1814.0,500.0,700.0,2,4,1,13.3 s @ 118.1 mph,4.6
1810.0,530.0,725.0,1,4,1,12.9 s @ 119.9 mph,4.2
1720.0,530.0,725.0,1,5,1,12.5 s,4.4
1990.0,540.0,730.0,2,4,1,12.5 s,4.3
1990.0,507.0,700.0,2,4,1,13.5 s @ 116.2 mph,4.6
2015.0,608.0,800.0,2,4,2,11.5 s @ 123.6 mph,3.4
1920.0,540.0,730.0,2,5,1,12.6 s,4.3
1992.0,507.0,700.0,1,5,1,12.7 s,4.5
1875.0,500.0,700.0,2,5,1,13.0 s @ 118.1 mph,4.2
1510.0,305.0,362.0,1,6,1,14.4 s @ 111.8 mph,5.1
1829.0,468.0,700.0,2,4,2,11.7 s @ 118.7 mph,3.4
1780.0,440.0,660.0,2,4,2,12.2 s,3.8
1633.0,400.0,540.0,2,6,1,13.3 s @ 118.1 mph,4.4
1535.0,408.0,540.0,2,6,1,13.0 s @ 118.7 mph,4.1
1675.0,410.0,600.0,2,1,1,13.1 s @ 116.2 mph,4.1
1560.0,360.0,500.0,2,6,1,12.8 s,4.6
1745.0,410.0,600.0,2,4,2,12.7 s @ 118.7 mph,3.8
1610.0,410.0,600.0,2,5,1,13.1 s @ 112.5 mph,4.7
1626.0,360.0,500.0,2,5,1,13.1 s,4.6
1608.0,280.0,335.0,1,4,1,14.2 s,5.5
1495.0,280.0,335.0,1,5,1,13.8 s,5.1
1975.0,416.0,570.0,1,6,1,14.7 s @ 111.2 mph,5.5
1868.0,430.0,600.0,1,5,1,13.6 s,5.5
1855.0,350.0,470.0,2,5,1,14.9 s,7.2
1744.0,375.0,510.0,2,5,1,14.7 s @ 110.0 mph,5.1
1724.0,340.0,469.0,1,5,1,14.2 s,5.4
1118.0,112.0,165.0,1,3,1,17.8 s @ 80.2 mph,9.8
1845.0,260.0,322.0,1,3,2,15.5 s,6.9
990.0,109.0,156.0,1,3,1,17.7 s,11.3
1270.0,200.0,235.0,1,6,1,15.1 s,7.6
1250.0,155.0,230.0,1,2,0,16.1 s,7.9
1433.0,220.0,270.0,1,6,0,16.2 s @ 102.5 mph,6.1
1370.0,201.0,285.0,1,6,0,15.2 s @ 93.2 mph,6.5
1355.0,150.0,186.0,1,6,0,17.2 s @ 90.7 mph,7.9
1385.0,239.0,300.0,1,6,0,14.4 s,6.2
830.0,90.0,115.0,1,3,1,18.8 s @ 80.0 mph,11.7
866.0,65.0,108.0,1,3,1,20.7 s,13.7
929.0,65.0,97.0,1,5,1,21.1 s @ 69.0 mph,16.3
1458.0,170.0,350.0,1,2,0,16.2 s,7.3
1380.0,170.0,250.0,3,2,0,16.8 s @ 91.3 mph,7.2
850.0,117.0,142.0,1,6,1,,8.2
1055.0,150.0,207.0,1,6,1,,9.2
1778.0,260.0,322.0,1,6,2,14.7 s,6.1
1445.0,185.0,230.0,1,6,0,15.6 s,8.1
1605.0,200.0,320.0,1,6,0,16.2 s,7.5
1210.0,160.0,213.0,1,2,1,15.8 s,8.2
869.0,105.0,133.0,1,2,0,,10.2
1470.0,160.0,220.0,2,5,1,18.2 s @ 78.0 mph,11.4
1400.0,450.0,470.0,1,6,1,12.4 s @ 115.6 mph,4.2
940.0,240.0,258.0,2,6,1,13.3 s @ 109.4 mph,4.3
1070.0,137.0,161.0,1,5,2,16.0 s,8.2
1009.0,137.0,161.0,1,5,0,16.7 s @ 84.0 mph,8.9
920.0,115.0,157.0,1,6,1,,10.8
1485.0,226.0,275.0,1,5,0,15.6 s,7.3
1333.0,148.0,186.0,1,5,0,17.7 s @ 82.0 mph,9.5
1605.0,200.0,400.0,1,5,0,15.6 s,8.0
1465.0,185.0,230.0,1,4,0,15.7 s,8.5
1459.0,190.0,222.0,1,4,0,16.1 s,7.5
1435.0,250.0,300.0,1,2,0,15.7 s @ 105.0 mph,5.9
1445.0,250.0,300.0,1,5,0,14.4 s,6.2
1465.0,190.0,297.0,1,5,2,16.9 s @ 100.0 mph,6.4
1360.0,250.0,300.0,1,2,0,14.0 s,6.0
1190.0,129.0,148.0,1,2,0,19.0 s @ 85.1 mph,9.9
2005.0,304.0,366.0,2,0,2,14.9 s @ 95.0 mph,6.4
1472.0,203.0,225.0,1,5,0,15.6 s @ 91.0 mph,7.2
1481.0,208.0,222.0,1,5,0,15.7 s @ 91.0 mph,7.2
1640.0,294.0,362.0,2,5,0,14.2 s @ 103.0 mph,5.7
1800.0,276.0,380.0,2,5,2,14.4 s @ 97.0 mph,5.8
1577.0,209.0,247.0,3,5,0,15.4 s @ 93.0 mph,6.8
1594.0,290.0,347.0,2,5,0,14.1 s @ 101.0 mph,5.5
1578.0,274.0,323.0,1,5,0,14.3 s @ 99.0 mph,5.6
1705.0,309.0,370.0,2,5,2,13.7 s,5.2
1289.0,213.0,194.0,1,6,0,14.9 s @ 95.0 mph,6.2
1241.0,204.0,193.0,1,6,0,14.8 s @ 95.0 mph,6.1
1984.0,382.0,462.0,3,5,2,13.6 s @ 102.0 mph,4.9
1816.0,314.0,369.0,2,5,0,14.3 s @ 100.0 mph,5.8
1814.0,294.0,347.0,2,5,2,14.8 s @ 95.0 mph,6.3
1866.0,304.0,368.0,2,5,2,14.7 s @ 96.0 mph,6.1
1741.0,277.0,340.0,2,0,2,14.8 s @ 96.0 mph,6.2
1777.0,243.0,353.0,2,0,2,15.1 s @ 91.0 mph,6.4
1785.0,283.0,342.0,2,0,2,14.8 s @ 96.0 mph,6.2
1699.0,243.0,353.0,2,0,0,15.1 s @ 94.0 mph,6.4
1915.0,294.0,362.0,2,0,2,14.7 s @ 95.0 mph,6.0
2047.0,294.0,362.0,2,0,2,15.1 s,6.4
2083.0,304.0,366.0,2,0,2,15.2 s @ 92.0 mph,6.7
1378.0,203.0,260.0,1,5,0,15.3 s @ 94.8 mph,7.6
1750.0,228.0,313.0,2,5,0,16.5 s @ 86.0 mph,8.4
1602.0,264.0,315.0,2,5,0,14.8 s @ 96.0 mph,6.2
1566.0,264.0,315.0,2,6,0,14.6 s @ 98.2 mph,5.9
1185.0,165.0,250.0,1,2,0,15.5 s,7.4
710.0,231.0,206.0,1,6,1,,5.3
1258.0,155.0,230.0,1,2,0,15.9 s @ 89.5 mph,7.3
1143.0,179.0,230.0,2,2,0,14.9 s,6.6
570.0,39.0,57.0,1,2,1,,17.7
1148.0,162.0,230.0,1,2,0,15.2 s @ 91.0 mph,6.7
1088.0,135.0,206.0,1,2,0,15.9 s,7.6
1667.0,781.0,870.0,1,3,2,12.3 s @ 134.2 mph,4.6
1510.0,820.0,850.0,1,6,1,10.7 s @ 141.7 mph,2.9
1240.0,1199.0,1150.0,4,6,1,10.5 s @ 164.0 mph,3.5
1329.0,1120.0,1050.0,4,6,1,10.5 s @ 150.4 mph,2.8
1340.0,1400.0,1160.0,4,6,1,10.1 s @ 163.4 mph,3.0
1240.0,750.0,910.0,1,6,1,11.2 s @ 143.5 mph,3.5
1329.0,987.0,965.0,1,6,1,12.3 s @ 140.4 mph,5.2
1573.0,1000.0,1050.0,1,6,2,11.1 s @ 147.3 mph,3.6
1590.0,900.0,980.0,3,6,2,9.9 s,2.4
